kid2019,pindex2008,NOBS2008,pindex2009,NOBS2009,pindex2010,NOBS2010,pindex2011,NOBS2011,pindex2012,NOBS2012,pindex2013,NOBS2013,pindex2014,NOBS2014,pindex2015,NOBS2015,pindex2016,NOBS2016,pindex2017,NOBS2017,pindex2018,NOBS2018,pindex2019,NOBS2019,pindex2020,NOBS2020,pindex2021,NOBS2021,pindex2022,NOBS2022,pindex2023,NOBS2023,pindex2024,NOBS2024,pindex2025,NOBS2025,avg_return_all_time,avg_return_10yr,avg_return_5yr,return_2009,return_2010,return_2011,return_2012,return_2013,return_2014,return_2015,return_2016,return_2017,return_2018,return_2019,return_2020,return_2021,return_2022,return_2023,return_2024,return_2025,dataset_type
15087,4.187,426,4.171,415,4.188,498,4.21,603,4.315,725,4.385,597,4.466,645,4.731,601,4.814,514,4.826,444,4.995,509,5.115,715,5.157,445,5.197,809,5.371,972,5.377,673,5.584,425,5.536,201,1.67,1.6,1.45,-0.3821,0.4076,0.5253,2.4941,1.6222,1.8472,5.9337,1.7544,0.2493,3.5019,2.4024,0.8211,0.7756,3.3481,0.1117,3.8497,-0.8596,renting
15088,4.441,625,4.305,984,4.364,1379,4.325,841,4.391,1020,4.456,1339,4.442,1662,4.662,1955,4.849,1571,4.897,1653,5.039,1437,5.066,1163,5.115,1440,5.268,1579,5.484,1410,5.859,1543,6.024,1762,6.345,836,2.15,3.15,4.41,-3.0624,1.3705,-0.8937,1.526,1.4803,-0.3142,4.9527,4.0112,0.9899,2.8997,0.5358,0.9672,2.9912,4.1002,6.8381,2.8162,5.3287,renting
15089,4.075,1642,4.105,1351,4.199,1237,4.16,999,4.189,882,4.306,1061,4.261,1330,4.378,802,4.509,794,4.591,929,4.664,673,4.837,763,4.879,829,5.064,1064,5.129,1003,5.493,1093,5.5,1123,6.421,1134,2.78,4.0,5.81,0.7362,2.2899,-0.9288,0.6971,2.793,-1.0451,2.7458,2.9922,1.8186,1.5901,3.7093,0.8683,3.7918,1.2836,7.0969,0.1274,16.7455,renting
15090,4.024,310,3.974,259,4.118,400,4.147,397,4.233,401,4.176,572,4.227,772,4.459,853,4.66,661,4.638,638,4.722,745,4.863,570,4.932,670,5.118,858,5.407,509,5.486,577,5.889,709,5.983,268,2.39,3.01,3.96,-1.2425,3.6236,0.7042,2.0738,-1.3466,1.2213,5.4885,4.5077,-0.4721,1.8111,2.986,1.4189,3.7713,5.6467,1.4611,7.346,1.5962,renting
15091,3.892,600,4.045,585,4.141,556,4.158,635,4.109,703,4.367,524,4.321,489,4.449,569,4.498,738,4.698,577,4.76,732,4.827,723,4.976,803,5.08,980,5.255,530,5.742,605,6.009,512,6.157,183,2.76,3.33,4.38,3.9311,2.3733,0.4105,-1.1785,6.2789,-1.0534,2.9623,1.1014,4.4464,1.3197,1.4076,3.0868,2.09,3.4449,9.2674,4.6499,2.463,renting
16051,4.996,4659,5.021,4640,5.133,4426,5.229,2598,5.697,4515,5.809,5806,5.757,7117,5.87,5036,6.008,2936,6.24,2736,6.408,3483,6.496,3685,6.67,3373,6.753,2960,7.07,2295,7.322,2494,7.77,2030,8.67,831,3.34,4.02,5.44,0.5004,2.2306,1.8703,8.9501,1.9659,-0.8952,1.9628,2.3509,3.8615,2.6923,1.3733,2.6786,1.2444,4.6942,3.5644,6.1185,11.583,renting
16052,4.129,718,4.224,842,4.195,1293,4.167,1274,4.245,1692,4.214,2300,4.212,2979,4.457,1695,4.444,893,4.592,1054,4.69,504,4.842,563,4.903,613,4.955,1136,5.092,1869,5.414,1571,5.703,1597,5.965,901,2.21,2.98,4.02,2.3008,-0.6866,-0.6675,1.8719,-0.7303,-0.0475,5.8167,-0.2917,3.3303,2.1341,3.2409,1.2598,1.0606,2.7649,6.3236,5.338,4.5941,renting
16053,6.24,620,6.346,630,6.431,412,6.561,351,7.019,555,6.656,801,7.398,1233,7.068,998,6.691,533,7.217,410,6.921,162,7.574,173,7.21,191,7.663,330,8.047,375,8.596,412,8.858,567,9.564,269,2.69,3.22,5.83,1.6987,1.3394,2.0215,6.9806,-5.1717,11.1478,-4.4607,-5.3339,7.8613,-4.1014,9.4351,-4.8059,6.2829,5.0111,6.8224,3.0479,7.9702,renting
16054,4.621,207,4.637,229,4.557,260,4.671,188,4.747,225,4.945,205,4.847,128,4.828,178,4.879,207,4.941,241,5.022,229,5.332,211,5.374,254,5.446,327,5.394,248,5.379,222,5.799,297,5.851,131,1.43,1.97,1.76,0.3462,-1.7253,2.5016,1.6271,4.1711,-1.9818,-0.392,1.0563,1.2708,1.6393,6.1728,0.7877,1.3398,-0.9548,-0.2781,7.8081,0.8967,renting
16055,4.914,779,5.101,819,5.131,663,5.369,577,5.732,591,5.695,512,6.117,607,6.05,1419,6.209,725,6.404,461,6.512,486,6.702,432,7.048,415,7.211,380,7.383,315,7.512,392,7.948,408,8.564,190,3.35,3.55,4.0,3.8055,0.5881,4.6385,6.761,-0.6455,7.41,-1.0953,2.6281,3.1406,1.6864,2.9177,5.1626,2.3127,2.3852,1.7473,5.804,7.7504,renting
16056,4.553,723,4.547,1001,4.548,938,4.635,667,4.775,674,4.855,651,4.753,727,5.059,1013,5.161,600,5.345,438,5.352,538,5.478,548,5.602,696,5.667,662,5.748,416,6.084,415,6.251,332,6.69,193,2.32,2.85,3.64,-0.1318,0.022,1.9129,3.0205,1.6754,-2.1009,6.438,2.0162,3.5652,0.131,2.3543,2.2636,1.1603,1.4293,5.8455,2.7449,7.0229,renting
16061,4.223,75,4.047,83,4.178,58,4.216,52,4.161,93,4.508,150,4.526,125,4.553,145,4.751,131,4.951,109,5.168,195,5.12,148,5.255,170,5.399,231,5.549,93,5.804,97,6.019,93,6.116,51,2.24,3.01,3.09,-4.1677,3.237,0.9095,-1.3046,8.3393,0.3993,0.5966,4.3488,4.2096,4.383,-0.9288,2.6367,2.7402,2.7783,4.5954,3.7043,1.6116,renting
16062,4.203,146,4.429,371,4.57,631,4.62,595,4.543,572,4.733,478,4.926,532,4.947,467,5.027,482,5.057,433,5.058,457,4.96,492,5.112,580,5.453,615,5.528,552,5.702,474,5.891,452,5.952,162,2.09,1.89,3.11,5.3771,3.1836,1.0941,-1.6667,4.1823,4.0778,0.4263,1.6171,0.5968,0.0198,-1.9375,3.0645,6.6706,1.3754,3.1476,3.3146,1.0355,renting
16063,4.273,174,4.109,225,4.13,274,4.253,186,4.396,267,4.56,242,4.576,189,4.644,181,4.758,213,4.674,214,5.123,187,5.229,179,5.175,234,5.62,230,5.616,191,5.836,234,6.104,252,6.533,131,2.59,3.54,4.81,-3.8381,0.5111,2.9782,3.3623,3.7307,0.3509,1.486,2.4548,-1.7654,9.6063,2.0691,-1.0327,8.599,-0.0712,3.9174,4.5922,7.0282,renting
16064,4.224,321,4.209,302,4.298,241,4.337,282,4.479,397,4.495,430,4.546,319,4.548,249,4.674,312,4.778,401,4.923,543,4.96,463,5.076,518,5.222,480,5.306,394,5.737,338,6.269,449,7.089,232,3.15,4.61,6.99,-0.3551,2.1145,0.9074,3.2742,0.3572,1.1346,0.044,2.7704,2.2251,3.0347,0.7516,2.3387,2.8763,1.6086,8.1229,9.2731,13.0802,renting
16065,4.114,76,4.262,74,3.966,85,4.187,104,4.162,88,4.058,171,3.996,184,4.519,181,4.543,142,4.548,120,4.694,131,4.853,76,4.772,141,4.862,164,5.088,67,5.38,92,5.517,100,5.451,55,1.76,1.92,2.72,3.5975,-6.9451,5.5724,-0.5971,-2.4988,-1.5278,13.0881,0.5311,0.1101,3.2102,3.3873,-1.6691,1.886,4.6483,5.739,2.5465,-1.1963,renting
16066,4.308,419,4.371,490,4.377,568,4.502,509,4.482,780,4.554,982,4.77,1182,4.816,544,4.831,403,4.828,384,4.964,339,5.055,281,5.266,332,5.522,412,5.78,340,5.879,375,5.999,434,5.94,201,1.92,2.14,2.46,1.4624,0.1373,2.8558,-0.4442,1.6064,4.7431,0.9644,0.3115,-0.0621,2.8169,1.8332,4.1741,4.8614,4.6722,1.7128,2.0412,-0.9835,renting
16067,4.342,507,4.338,505,4.36,482,4.408,355,4.685,662,4.681,884,4.796,822,4.715,654,5.042,408,5.185,475,5.425,485,5.465,541,5.573,924,5.749,715,5.852,556,6.12,496,6.262,523,6.236,192,2.18,2.85,2.29,-0.0921,0.5071,1.1009,6.284,-0.0854,2.4567,-1.6889,6.9353,2.8362,4.6287,0.7373,1.9762,3.1581,1.7916,4.5796,2.3203,-0.4152,renting
16068,3.932,129,4.189,126,3.897,102,4.179,139,4.628,164,4.563,168,4.51,112,4.613,129,4.925,128,5.28,147,5.236,128,5.716,100,5.639,102,5.888,101,5.862,93,6.635,87,6.64,109,7.222,52,3.78,4.7,5.2,6.5361,-6.9706,7.2363,10.7442,-1.4045,-1.1615,2.2838,6.7635,7.2081,-0.8333,9.1673,-1.3471,4.4157,-0.4416,13.1866,0.0754,8.7651,renting
16069,4.197,50,4.338,60,4.151,65,4.435,62,4.576,87,4.577,85,4.619,78,4.888,91,4.745,67,4.756,78,4.768,68,4.844,60,5.261,79,5.214,84,5.595,58,5.4,73,6.162,281,6.277,76,2.5,2.67,3.78,3.3595,-4.3107,6.8417,3.1793,0.0219,0.9176,5.8238,-2.9255,0.2318,0.2523,1.594,8.6086,-0.8934,7.3072,-3.4853,14.1111,1.8663,renting
16070,4.417,237,4.423,330,4.494,388,4.569,236,4.915,343,4.952,628,5.062,337,5.022,289,5.397,297,5.331,407,5.467,437,5.463,331,5.624,469,5.779,443,6.067,276,6.351,286,6.641,404,6.623,202,2.44,2.84,3.34,0.1358,1.6052,1.6689,7.5728,0.7528,2.2213,-0.7902,7.4671,-1.2229,2.5511,-0.0732,2.9471,2.756,4.9836,4.6811,4.5662,-0.271,renting
16071,4.324,173,4.286,131,4.143,224,4.364,157,4.788,179,4.755,289,4.532,301,4.647,312,4.956,244,5.02,293,5.145,277,5.276,180,5.357,252,5.449,240,5.842,157,6.501,210,6.609,175,6.81,62,2.79,3.94,4.98,-0.8788,-3.3364,5.3343,9.7159,-0.6892,-4.6898,2.5375,6.6495,1.2914,2.49,2.5462,1.5353,1.7174,7.2123,11.2804,1.6613,3.0413,renting
16073,4.235,84,4.21,123,4.292,151,4.355,123,4.585,130,4.541,105,4.763,137,4.864,159,4.893,139,4.708,102,4.919,73,5.09,96,5.359,137,5.511,84,5.476,64,5.868,101,5.929,144,6.122,71,2.23,2.37,2.73,-0.5903,1.9477,1.4678,5.2813,-0.9597,4.8888,2.1205,0.5962,-3.7809,4.4817,3.4763,5.2849,2.8364,-0.6351,7.1585,1.0395,3.2552,renting
16075,4.439,110,4.525,105,4.492,101,4.501,94,4.64,80,4.498,90,4.625,116,4.689,134,4.713,77,4.826,93,4.669,87,4.923,69,5.273,81,4.995,59,4.938,72,5.507,194,5.804,208,5.915,89,1.78,2.46,2.48,1.9374,-0.7293,0.2004,3.0882,-3.0603,2.8235,1.3838,0.5118,2.3976,-3.2532,5.4401,7.1095,-5.2721,-1.1411,11.5229,5.3931,1.9125,renting
16076,4.066,168,4.09,210,4.187,321,4.206,180,4.259,309,4.232,445,4.154,299,4.263,294,4.275,197,4.455,335,4.416,285,4.493,343,4.608,373,4.582,450,4.83,445,5.115,479,5.245,692,5.398,207,1.7,2.41,3.24,0.5903,2.3716,0.4538,1.2601,-0.634,-1.8431,2.624,0.2815,4.2105,-0.8754,1.7437,2.5595,-0.5642,5.4125,5.9006,2.5415,2.9171,renting
16077,4.316,355,4.13,351,4.164,523,4.264,416,4.316,510,4.323,663,4.437,706,4.498,780,4.563,564,4.536,476,4.692,420,4.653,443,4.699,650,4.768,496,4.969,648,5.118,529,5.425,468,5.593,175,1.56,2.22,3.56,-4.3095,0.8232,2.4015,1.2195,0.1622,2.6371,1.3748,1.4451,-0.5917,3.4392,-0.8312,0.9886,1.4684,4.2156,2.9986,5.9984,3.0968,renting
Weighted Mean,5.614,0,5.781,0,5.834,0,5.931,0,6.041,0,6.279,0,6.45,0,6.554,0,6.753,0,7.283,0,7.765,0,8.201,0,8.448,0,8.731,0,8.913,0,9.791,0,10.306,0,10.654,0,3.87,5.01,4.78,2.9747,0.9168,1.6627,1.8547,3.9397,2.7234,1.6124,3.0363,7.8484,6.6182,5.6149,3.0118,3.3499,2.0845,9.8508,5.2599,3.3767,renting
